0.084714,0.21272,0.58361,0.085814,0.090324,0.20416,0.1233,0.10531,0.094375,0.084148,0.07851,0.081539,0.11982,0.46555,0,0.11181,0.10379,0.09183,0.083804,0.077229,0.085495,0.17354,0.11021,0.11903,0.11101,0.10134,0.090901,0.082928,0.077507,0.083188,0.083854,0.12087,0.10823,0.11397,0.10693,0.10089,0.095128,0.087101,0.081722,0.077039,0.11968,0.11652,0.11256,0.11287,0.10722,0.098793,0.09407,0.090993,0.086931,0.11887,0.117,0.11237,0.10055,0.099707,0.11693,0.10665
0.18851,0.086872,0.092568,0.33187,0.22558,0.096479,0.27035,0.43423,0.46329,0.35823,0.27374,0.21389,0.13588,0.075434,0.11181,0,0.51859,0.33712,0.27461,0.22405,0.15828,0.08866,0.25028,0.46122,0.38829,0.30945,0.25683,0.22687,0.18885,0.13135,0.07664,0.28679,0.24739,0.29362,0.27155,0.23895,0.21849,0.19658,0.17237,0.15239,0.25554,0.25386,0.25613,0.24492,0.22797,0.20861,0.19864,0.18571,0.17731,0.23317,0.23359,0.22697,0.2014,0.18249,0.22411,0.19645
0.1803,0.088647,0.098788,0.38657,0.30948,0.12572,0.26125,0.4088,0.69335,0.63155,0.48178,0.36064,0.2065,0.077755,0.10379,0.51859,0,0.75504,0.57729,0.43764,0.2874,0.12926,0.27836,0.71767,0.71037,0.60504,0.48821,0.41256,0.33113,0.20937,0.094345,0.40934,0.37621,0.49915,0.47212,0.42181,0.38336,0.33035,0.27651,0.23401,0.38771,0.39811,0.42729,0.412,0.38978,0.35254,0.32667,0.29636,0.27822,0.33911,0.37623,0.36757,0.32643,0.2745,0.33367,0.29573
0.14956,0.08573,0.090145,0.33758,0.33915,0.15011,0.20772,0.30458,0.56541,0.70392,0.62582,0.4807,0.27603,0.084446,0.09183,0.33712,0.75504,0,0.89738,0.64682,0.3949,0.17054,0.23988,0.55964,0.69195,0.77294,0.68312,0.57756,0.4467,0.26613,0.11106,0.39064,0.3777,0.52131,0.55263,0.52353,0.48658,0.41746,0.34024,0.28457,0.39493,0.41952,0.465,0.46894,0.46371,0.42828,0.39771,0.35046,0.31891,0.35498,0.41064,0.41989,0.37786,0.30972,0.35396,0.32206
0.13681,0.087417,0.089847,0.30443,0.35545,0.1732,0.18041,0.25308,0.47091,0.6379,0.67398,0.56858,0.33869,0.093868,0.083804,0.27461,0.57729,0.89738,0,0.85076,0.49941,0.21044,0.21339,0.4583,0.56987,0.69972,0.73474,0.67355,0.53065,0.31739,0.11949,0.35062,0.34594,0.46872,0.5241,0.53063,0.52351,0.4585,0.36995,0.3099,0.36404,0.38714,0.43736,0.45067,0.46498,0.44485,0.42161,0.37228,0.33481,0.34064,0.39733,0.41396,0.38599,0.31404,0.34283,0.32175
0.12324,0.090155,0.080692,0.26533,0.34732,0.19737,0.14868,0.20806,0.37251,0.5208,0.61632,0.62132,0.42253,0.11423,0.077229,0.22405,0.43764,0.64682,0.85076,0,0.68556,0.27148,0.18801,0.36638,0.45446,0.5625,0.6451,0.7101,0.63387,0.38848,0.13783,0.30218,0.29841,0.39992,0.45698,0.48671,0.51888,0.4781,0.40451,0.34303,0.31991,0.34254,0.38434,0.40855,0.4357,0.43267,0.42305,0.38387,0.3461,0.30766,0.35765,0.38862,0.37567,0.30982,0.31299,0.31196
0.10507,0.099708,0.080991,0.20232,0.31404,0.23989,0.114,0.15316,0.25637,0.35306,0.44714,0.54224,0.53839,0.17502,0.085495,0.15828,0.2874,0.3949,0.49941,0.68556,0,0.42361,0.14661,0.24791,0.29577,0.35215,0.40607,0.49459,0.56918,0.46475,0.16492,0.21618,0.2174,0.27272,0.30804,0.33362,0.3771,0.38697,0.37203,0.33458,0.23337,0.24599,0.27012,0.28709,0.31019,0.32433,0.34136,0.32571,0.2948,0.22644,0.25903,0.28479,0.29493,0.25507,0.23503,0.24822
0.085008,0.13083,0.12894,0.11861,0.21896,0.30702,0.074554,0.09229,0.12327,0.16826,0.21678,0.28777,0.43888,0.36684,0.17354,0.08866,0.12926,0.17054,0.21044,0.27148,0.42361,0,0.083656,0.1168,0.12947,0.15306,0.1695,0.21039,0.2725,0.40182,0.21665,0.1075,0.10479,0.12349,0.1382,0.14578,0.1735,0.19712,0.22266,0.23023,0.11367,0.11815,0.12574,0.13398,0.14435,0.1531,0.17221,0.1746,0.17083,0.11335,0.12156,0.13671,0.14675,0.14217,0.11942,0.13272
0.13976,0.075018,0.1006,0.20842,0.15844,0.082831,0.218,0.22929,0.25293,0.23093,0.20171,0.16171,0.11229,0.06977,0.11021,0.25028,0.27836,0.23988,0.21339,0.18801,0.14661,0.083656,0,0.35114,0.25019,0.22915,0.20568,0.1858,0.16509,0.11933,0.07468,0.22409,0.15133,0.20946,0.21155,0.19653,0.18976,0.1761,0.1495,0.14038,0.19669,0.19262,0.20297,0.20305,0.1974,0.18777,0.1771,0.16674,0.1677,0.19998,0.2032,0.20208,0.18367,0.1754,0.19832,0.18596
0.16323,0.079746,0.11022,0.3238,0.2444,0.106,0.2769,0.35735,0.50581,0.46404,0.37041,0.28825,0.17274,0.074602,0.11903,0.46122,0.71767,0.55964,0.4583,0.36638,0.24791,0.1168,0.35114,0,0.71671,0.55129,0.44442,0.37881,0.30652,0.19174,0.092331,0.54428,0.4617,0.58194,0.51479,0.43278,0.38001,0.32989,0.27176,0.2387,0.49164,0.49606,0.51013,0.47438,0.42221,0.373,0.33927,0.3096,0.29217,0.41921,0.45509,0.42122,0.35652,0.30552,0.40078,0.32961
0.13708,0.079593,0.10539,0.29624,0.26047,0.11521,0.22198,0.30607,0.5057,0.54281,0.45432,0.35656,0.2117,0.075686,0.11101,0.38829,0.71037,0.69195,0.56987,0.45446,0.29577,0.12947,0.25019,0.71671,0,0.8825,0.66299,0.53514,0.4113,0.24508,0.10065,0.52707,0.52662,0.78111,0.72262,0.60119,0.52005,0.43212,0.34156,0.28689,0.54137,0.58954,0.6506,0.62341,0.56757,0.48198,0.43387,0.38569,0.35025,0.46764,0.55336,0.53213,0.44096,0.35338,0.45737,0.38509
0.12214,0.080643,0.10411,0.27076,0.26772,0.12669,0.18451,0.25348,0.45595,0.54934,0.50602,0.41306,0.24921,0.079631,0.10134,0.30945,0.60504,0.77294,0.69972,0.5625,0.35215,0.15306,0.22915,0.55129,0.8825,0,0.93037,0.70647,0.51086,0.28177,0.10732,0.45496,0.45679,0.70506,0.78439,0.73328,0.63876,0.5123,0.39117,0.31794,0.48787,0.54085,0.63822,0.65476,0.6446,0.55455,0.49587,0.42793,0.37831,0.44342,0.54749,0.56061,0.48103,0.37264,0.44831,0.39942
0.11389,0.078001,0.096029,0.24813,0.26418,0.13368,0.16356,0.21826,0.39762,0.50697,0.50823,0.44029,0.27234,0.084034,0.090901,0.25683,0.48821,0.68312,0.73474,0.6451,0.40607,0.1695,0.20568,0.44442,0.66299,0.93037,0,0.89766,0.59923,0.3219,0.1152,0.39436,0.4007,0.59403,0.70953,0.7894,0.73051,0.57855,0.42719,0.34528,0.43112,0.48017,0.56825,0.61307,0.656,0.58888,0.53417,0.45849,0.40159,0.41168,0.51161,0.55381,0.49809,0.383,0.4251,0.40073
0.10633,0.076002,0.091878,0.22241,0.26647,0.14691,0.14487,0.19617,0.34424,0.45546,0.49702,0.4732,0.31688,0.092664,0.082928,0.22687,0.41256,0.57756,0.67355,0.7101,0.49459,0.21039,0.1858,0.37881,0.53514,0.70647,0.89766,0,0.7962,0.41174,0.13587,0.35081,0.35484,0.49623,0.59697,0.69648,0.76931,0.67736,0.50371,0.40215,0.38581,0.4296,0.50134,0.54926,0.61752,0.60411,0.59283,0.50713,0.43505,0.38192,0.46847,0.52958,0.51548,0.39779,0.39432,0.40321
0.096674,0.078389,0.082844,0.19779,0.25503,0.16146,0.13075,0.16757,0.28939,0.38005,0.43025,0.45319,0.35564,0.11079,0.077507,0.18885,0.33113,0.4467,0.53065,0.63387,0.56918,0.2725,0.16509,0.30652,0.4113,0.51086,0.59923,0.7962,0,0.5605,0.17248,0.29662,0.29561,0.39634,0.46077,0.52469,0.63646,0.67537,0.58648,0.46102,0.33027,0.3583,0.40213,0.44709,0.50735,0.53954,0.57748,0.52772,0.44966,0.32714,0.39475,0.45588,0.48694,0.39115,0.34741,0.38076
0.082522,0.079929,0.074189,0.14751,0.21561,0.17808,0.094067,0.11852,0.18917,0.24893,0.29324,0.33337,0.34326,0.15041,0.083188,0.13135,0.20937,0.26613,0.31739,0.38848,0.46475,0.40182,0.11933,0.19174,0.24508,0.28177,0.3219,0.41174,0.5605,0,0.32332,0.19419,0.18969,0.23636,0.26668,0.29736,0.36261,0.43587,0.51195,0.44876,0.21677,0.22672,0.24661,0.26648,0.29954,0.33106,0.38743,0.39381,0.35336,0.21784,0.24809,0.28628,0.32522,0.29491,0.23375,0.27481
0.072964,0.073584,0.077368,0.085249,0.11509,0.10952,0.073786,0.08074,0.091933,0.10855,0.11842,0.12782,0.14492,0.11496,0.083854,0.07664,0.094345,0.11106,0.11949,0.13783,0.16492,0.21665,0.07468,0.092331,0.10065,0.10732,0.1152,0.13587,0.17248,0.32332,0,0.092452,0.087793,0.099242,0.10454,0.11027,0.12941,0.14724,0.1841,0.16331,0.094811,0.10079,0.10101,0.10631,0.11535,0.1205,0.13663,0.1358,0.12894,0.099174,0.10578,0.11467,0.11791,0.11618,0.099859,0.10815
0.13786,0.078838,0.12408,0.24992,0.20043,0.097163,0.2292,0.25923,0.34935,0.34845,0.29951,0.24794,0.15587,0.076665,0.12087,0.28679,0.40934,0.39064,0.35062,0.30218,0.21618,0.1075,0.22409,0.54428,0.52707,0.45496,0.39436,0.35081,0.29662,0.19419,0.092452,0,0.59525,0.55328,0.47233,0.40158,0.36557,0.32355,0.27041,0.24337,0.68894,0.61638,0.54407,0.48243,0.42546,0.37262,0.34079,0.32086,0.30826,0.51504,0.51724,0.44863,0.37752,0.32516,0.47285,0.36549
0.11865,0.076645,0.1134,0.21785,0.19087,0.096851,0.18643,0.22405,0.31292,0.32482,0.29278,0.2453,0.15901,0.071939,0.10823,0.24739,0.37621,0.3777,0.34594,0.29841,0.2174,0.10479,0.15133,0.4617,0.52662,0.45679,0.4007,0.35484,0.29561,0.18969,0.087793,0.59525,0,0.70213,0.54543,0.45246,0.39956,0.35092,0.28786,0.25358,0.66494,0.73632,0.64345,0.54938,0.46494,0.3967,0.35881,0.33372,0.31406,0.4951,0.54558,0.47055,0.38739,0.32457,0.45852,0.35596
0.11663,0.079628,0.12003,0.2367,0.21712,0.10497,0.1877,0.24141,0.37676,0.4087,0.36673,0.29891,0.18997,0.076245,0.11397,0.29362,0.49915,0.52131,0.46872,0.39992,0.27272,0.12349,0.20946,0.58194,0.78111,0.70506,0.59403,0.49623,0.39634,0.23636,0.099242,0.55328,0.70213,0,0.92141,0.70273,0.58769,0.48199,0.37415,0.31893,0.67786,0.81897,0.91954,0.8314,0.69768,0.55942,0.48964,0.43329,0.38897,0.57845,0.72393,0.66351,0.51478,0.39928,0.5574,0.44141
0.10799,0.076188,0.11844,0.22287,0.21839,0.11118,0.17394,0.21889,0.35722,0.41341,0.38349,0.32621,0.20515,0.077154,0.10693,0.27155,0.47212,0.55263,0.5241,0.45698,0.30804,0.1382,0.21155,0.51479,0.72262,0.78439,0.70953,0.59697,0.46077,0.26668,0.10454,0.47233,0.54543,0.92141,0,0.90898,0.73466,0.57096,0.42769,0.35318,0.59588,0.69962,0.86486,0.91366,0.84919,0.66224,0.56808,0.48963,0.43221,0.55331,0.72777,0.73036,0.58528,0.43261,0.56345,0.47456
0.10409,0.079979,0.11321,0.20593,0.20977,0.10946,0.15425,0.19694,0.32424,0.38865,0.37885,0.32847,0.21522,0.078486,0.10089,0.23895,0.42181,0.52353,0.53063,0.48671,0.33362,0.14578,0.19653,0.43278,0.60119,0.73328,0.7894,0.69648,0.52469,0.29736,0.11027,0.40158,0.45246,0.70273,0.90898,0,0.93389,0.67775,0.48498,0.38631,0.49967,0.58191,0.71248,0.81578,0.91942,0.75808,0.65099,0.54298,0.46323,0.49455,0.65,0.73535,0.63074,0.45714,0.51843,0.49073
0.095962,0.078111,0.1024,0.19402,0.21387,0.11659,0.14322,0.18324,0.30542,0.37219,0.38334,0.34857,0.23596,0.080837,0.095128,0.21849,0.38336,0.48658,0.52351,0.51888,0.3771,0.1735,0.18976,0.38001,0.52005,0.63876,0.73051,0.76931,0.63646,0.36261,0.12941,0.36557,0.39956,0.58769,0.73466,0.93389,0,0.88663,0.60593,0.45994,0.45335,0.51359,0.61079,0.70815,0.86302,0.83688,0.79123,0.65775,0.53482,0.45654,0.5917,0.71445,0.69831,0.50001,0.49174,0.51221
0.091665,0.078545,0.098568,0.177,0.20313,0.12053,0.13181,0.16677,0.27143,0.33323,0.3491,0.33291,0.24451,0.086015,0.087101,0.19658,0.33035,0.41746,0.4585,0.4781,0.38697,0.19712,0.1761,0.32989,0.43212,0.5123,0.57855,0.67736,0.67537,0.43587,0.14724,0.32355,0.35092,0.48199,0.57096,0.67775,0.88663,0,0.75733,0.54682,0.40251,0.44698,0.50646,0.57647,0.68463,0.76408,0.86229,0.76256,0.60576,0.41522,0.51167,0.63339,0.71973,0.53354,0.45137,0.52264
0.088495,0.074812,0.08949,0.15901,0.18917,0.12272,0.11942,0.14855,0.23208,0.28554,0.30072,0.30253,0.24058,0.092108,0.081722,0.17237,0.27651,0.34024,0.36995,0.40451,0.37203,0.22266,0.1495,0.27176,0.34156,0.39117,0.42719,0.50371,0.58648,0.51195,0.1841,0.27041,0.28786,0.37415,0.42769,0.48498,0.60593,0.75733,0,0.636,0.33552,0.36277,0.3941,0.44308,0.50977,0.57417,0.68372,0.70727,0.60744,0.35166,0.41256,0.49781,0.59604,0.50587,0.37877,0.46983
0.085328,0.076187,0.083567,0.14495,0.17981,0.13048,0.10781,0.13074,0.20128,0.24818,0.26764,0.28096,0.2352,0.098103,0.077039,0.15239,0.23401,0.28457,0.3099,0.34303,0.33458,0.23023,0.14038,0.2387,0.28689,0.31794,0.34528,0.40215,0.46102,0.44876,0.16331,0.24337,0.25358,0.31893,0.35318,0.38631,0.45994,0.54682,0.636,0,0.30057,0.3142,0.3363,0.36672,0.40649,0.45365,0.53331,0.61252,0.66887,0.31728,0.35433,0.41999,0.50557,0.50657,0.34599,0.45359
0.11794,0.080083,0.12726,0.21601,0.18858,0.090179,0.19499,0.22011,0.31643,0.33324,0.2974,0.24912,0.16203,0.075708,0.11968,0.25554,0.38771,0.39493,0.36404,0.31991,0.23337,0.11367,0.19669,0.49164,0.54137,0.48787,0.43112,0.38581,0.33027,0.21677,0.094811,0.68894,0.66494,0.67786,0.59588,0.49967,0.45335,0.40251,0.33552,0.30057,0,0.94959,0.76651,0.66178,0.56712,0.48541,0.43998,0.4116,0.38545,0.80154,0.74407,0.61413,0.48586,0.41184,0.7015,0.47469
0.11004,0.078188,0.1234,0.20422,0.18909,0.096182,0.17977,0.21413,0.31201,0.3366,0.30114,0.25878,0.16859,0.078606,0.11652,0.25386,0.39811,0.41952,0.38714,0.34254,0.24599,0.11815,0.19262,0.49606,0.58954,0.54085,0.48017,0.4296,0.3583,0.22672,0.10079,0.61638,0.73632,0.81897,0.69962,0.58191,0.51359,0.44698,0.36277,0.3142,0.94959,0,0.9748,0.80878,0.66623,0.54432,0.48699,0.4436,0.4086,0.76528,0.86297,0.7002,0.5332,0.43488,0.71659,0.49564
0.10542,0.079776,0.12118,0.20592,0.19658,0.10009,0.17357,0.21147,0.326,0.35948,0.33031,0.27872,0.18155,0.078066,0.11256,0.25613,0.42729,0.465,0.43736,0.38434,0.27012,0.12574,0.20297,0.51013,0.6506,0.63822,0.56825,0.50134,0.40213,0.24661,0.10101,0.54407,0.64345,0.91954,0.86486,0.71248,0.61079,0.50646,0.3941,0.3363,0.76651,0.9748,0,0.9988,0.82292,0.63581,0.5453,0.4872,0.43463,0.67988,0.89357,0.7926,0.58869,0.45027,0.6743,0.51408
0.10179,0.079389,0.12218,0.19962,0.19548,0.10088,0.16365,0.20115,0.31588,0.35868,0.33822,0.28962,0.19154,0.078312,0.11287,0.24492,0.412,0.46894,0.45067,0.40855,0.28709,0.13398,0.20305,0.47438,0.62341,0.65476,0.61307,0.54926,0.44709,0.26648,0.10631,0.48243,0.54938,0.8314,0.91366,0.81578,0.70815,0.57647,0.44308,0.36672,0.66178,0.80878,0.9988,0,0.97608,0.73317,0.62905,0.54457,0.46981,0.63311,0.86171,0.86984,0.65713,0.48385,0.65456,0.54668
0.097635,0.077738,0.12023,0.18913,0.19389,0.10346,0.15373,0.1854,0.30357,0.35365,0.34003,0.29781,0.20316,0.080394,0.10722,0.22797,0.38978,0.46371,0.46498,0.4357,0.31019,0.14435,0.1974,0.42221,0.56757,0.6446,0.656,0.61752,0.50735,0.29954,0.11535,0.42546,0.46494,0.69768,0.84919,0.91942,0.86302,0.68463,0.50977,0.40649,0.56712,0.66623,0.82292,0.97608,0,0.8773,0.75393,0.63444,0.52645,0.57032,0.7769,0.91746,0.75431,0.52378,0.6126,0.57899
0.09531,0.077252,0.11213,0.17909,0.18976,0.10658,0.14594,0.17613,0.28154,0.33307,0.33119,0.29656,0.20443,0.079423,0.098793,0.20861,0.35254,0.42828,0.44485,0.43267,0.32433,0.1531,0.18777,0.373,0.48198,0.55455,0.58888,0.60411,0.53954,0.33106,0.1205,0.37262,0.3967,0.55942,0.66224,0.75808,0.83688,0.76408,0.57417,0.45365,0.48541,0.54432,0.63581,0.73317,0.8773,0,0.83939,0.7179,0.58147,0.4926,0.63142,0.78275,0.79055,0.5642,0.53722,0.5878
0.091614,0.07433,0.11004,0.17087,0.18792,0.10816,0.13636,0.16878,0.26447,0.31468,0.31882,0.29663,0.21388,0.077689,0.09407,0.19864,0.32667,0.39771,0.42161,0.42305,0.34136,0.17221,0.1771,0.33927,0.43387,0.49587,0.53417,0.59283,0.57748,0.38743,0.13663,0.34079,0.35881,0.48964,0.56808,0.65099,0.79123,0.86229,0.68372,0.53331,0.43998,0.48699,0.5453,0.62905,0.75393,0.83939,0,0.87649,0.66452,0.45554,0.56402,0.71091,0.84749,0.62048,0.50482,0.60822
0.090946,0.075451,0.10122,0.16048,0.17596,0.10559,0.12672,0.15743,0.24201,0.2865,0.2929,0.27672,0.20436,0.080447,0.090993,0.18571,0.29636,0.35046,0.37228,0.38387,0.32571,0.1746,0.16674,0.3096,0.38569,0.42793,0.45849,0.50713,0.52772,0.39381,0.1358,0.32086,0.33372,0.43329,0.48963,0.54298,0.65775,0.76256,0.70727,0.61252,0.4116,0.4436,0.4872,0.54457,0.63444,0.7179,0.87649,0,0.80918,0.43354,0.51551,0.6455,0.84081,0.72163,0.48611,0.66636
0.087118,0.077013,0.10182,0.15405,0.16741,0.10735,0.12989,0.15112,0.22803,0.2654,0.26868,0.2582,0.19743,0.081718,0.086931,0.17731,0.27822,0.31891,0.33481,0.3461,0.2948,0.17083,0.1677,0.29217,0.35025,0.37831,0.40159,0.43505,0.44966,0.35336,0.12894,0.30826,0.31406,0.38897,0.43221,0.46323,0.53482,0.60576,0.60744,0.66887,0.38545,0.4086,0.43463,0.46981,0.52645,0.58147,0.66452,0.80918,0,0.42333,0.4798,0.58241,0.74455,0.83964,0.47683,0.71362
0.10684,0.080904,0.12743,0.18979,0.16957,0.088334,0.16818,0.19328,0.27361,0.29769,0.27181,0.23138,0.15715,0.074357,0.11887,0.23317,0.33911,0.35498,0.34064,0.30766,0.22644,0.11335,0.19998,0.41921,0.46764,0.44342,0.41168,0.38192,0.32714,0.21784,0.099174,0.51504,0.4951,0.57845,0.55331,0.49455,0.45654,0.41522,0.35166,0.31728,0.80154,0.76528,0.67988,0.63311,0.57032,0.4926,0.45554,0.43354,0.42333,0,0.82411,0.68226,0.53726,0.45781,1,0.54545
