-0.058511,-0.056749,0.044657,-0.14799,0.033529,0.059189,0.057785,0.05644,0.11366,-0.051143,0,-0.01846,0.35884,-0.11286,0.59159,-0.35338,0.1181,-0.018385,0.052998,0.057566,0.13107,0.22363,-0.010113,-0.24982,-0.17118,-0.057249,0.11376,0.20351,0.27764,0.0049162,0.98455,0.015277,0.23441,0.03898,-0.0054888,0.024211,0.15613,0.019372,0.050754,0.21116,0.036051,-0.16815,-0.15071,-0.14755,-0.062546,-0.062099,-0.071702,0.088022,0.10501,0.20191,0.41639,0.3284,-0.046345,0.17385,0.14789,0.040644,0.20063,0.14285,-0.06781,0.39467,0.012476,-0.085388,-0.17508,-0.15662
-0.0043246,0.071772,0.057176,0.049751,0.071488,0.065315,0.065186,0.065788,0.068132,0.065256,-0.01846,0,0.38189,-0.10836,0.56506,-0.35412,0.11565,-0.019769,0.052521,0.056485,0.1299,0.20886,-0.0076353,-0.18769,-0.12316,-0.050473,0.20051,0.35861,0.28209,0.0049883,0.89442,0.020763,0.23666,0.038264,-0.0011174,0.022175,0.15499,0.021206,0.048598,0.19444,0.059902,-0.14052,-0.14265,-0.12836,-0.078582,-0.098794,-0.10785,0.11941,0.16412,0.2046,0.47399,0.33601,-0.04773,0.16989,0.14582,0.041965,0.19278,0.14154,-0.073367,0.35935,0.015101,-0.074939,-0.16349,-0.17802
0.076204,0.18179,0.26767,0.045269,0.16497,0.31233,0.30676,0.26653,0.34435,0.26967,0.35884,0.38189,0,-0.25887,0.61279,-0.42005,0.018281,-0.039969,0.042646,0.037448,0.11334,0.0027551,-0.1212,-0.32731,-0.31115,-0.0029681,0.090775,-0.091851,-0.21873,-0.10605,0.89506,-0.24377,0.19179,0.0037865,-0.079831,-0.0038874,0.13959,-0.10774,-0.010208,0.11063,0.097965,-0.04825,-0.048013,-0.35642,-0.004453,0.0023755,-0.0323,-0.29167,-0.27006,-0.069881,0.25821,0.12711,-0.17781,0.086371,0.07606,-0.047946,0.12899,0.092686,-0.13969,0.18062,-0.19105,-0.0031483,-0.34694,-0.048781
-0.25634,-0.11427,-0.18699,-0.12158,-0.11223,-0.10984,-0.12318,-0.12045,-0.11387,-0.11319,-0.11286,-0.10836,-0.25887,0,0.75547,-0.36284,0.13844,-0.020004,0.061235,0.062091,0.14461,0.1547,-0.0042467,-0.018633,0.013362,0.080779,0.1624,0.28222,0.32145,0.11516,0.9607,0.083999,0.22801,0.045371,0.034836,0.037608,0.16158,0.024965,0.050817,0.23432,0.105,0.0037554,0.017285,0.035054,0.069403,0.062558,0.06779,0.2111,0.21431,0.34302,0.64913,0.38019,-0.0016819,0.29423,0.21862,0.10631,0.25682,0.16487,-0.018237,0.3726,0.12793,0.063105,0.033109,0.012789
0.37677,0.45669,0.59804,0.32381,0.41548,0.53605,0.53105,0.5532,0.60925,0.53385,0.59159,0.56506,0.61279,0.75547,0,-0.46172,-0.17329,-0.07119,0.023893,-0.0047695,0.090154,-0.12121,-0.15505,-0.10294,-0.13634,-0.0267,0.076253,0.093313,-0.35333,-0.2481,0.43824,-0.49086,0.089392,-0.057042,-0.18459,-0.04169,0.12251,-0.16827,-0.048576,0.033172,0.092266,-0.076186,-0.079711,-0.17253,-0.027721,-0.007655,-0.038495,-0.15747,-0.55649,-0.31792,-0.034725,-0.046491,-0.32004,-0.052161,-0.020071,-0.16156,0.029205,0.036473,-0.28116,0.067906,-0.098814,-0.033447,-0.12719,-0.079702
-1.2207,-0.41127,-0.60864,-0.49873,-0.43146,-0.59327,-0.61381,-0.5274,-0.33525,-0.367,-0.35338,-0.35412,-0.42005,-0.36284,-0.46172,0,0.50546,0.25475,0.33572,0.37684,0.43205,0.43019,0.25323,-0.027067,0.0055642,0.061592,0.13975,0.17728,0.26013,-0.039272,0.7305,0.236,0.241,0.16336,0.1579,0.31901,0.49928,0.27509,0.34565,0.42601,0.10335,-0.013186,-0.0046354,0.036652,0.036797,0.047275,0.033075,0.11913,0.053769,0.29391,0.45409,0.42704,-0.013216,0.218,0.2659,0.24809,0.44971,0.4432,0.17113,0.52776,0.14112,-0.0079135,-0.0056367,-0.02385
-0.10268,0.059622,0.095791,-0.16487,-0.060078,0.18852,0.18025,0.18229,0.14243,0.16132,0.1181,0.11565,0.018281,0.13844,-0.17329,0.50546,0,-0.040824,0.049369,0.044197,0.12664,0.078731,-0.028087,-0.045505,-0.027281,0.042972,0.13448,0.2199,0.18406,0.0078068,0.70428,-0.049412,0.2123,-0.021966,-0.060815,-0.0015298,0.1465,-0.0037361,0.02553,0.17954,0.098833,-0.017232,-0.008072,-0.017063,0.04172,0.041621,0.037822,0.10664,0.089094,0.14562,0.37812,0.27992,-0.086296,0.15117,0.11914,-0.011582,0.074512,0.1273,-0.12591,0.25247,0.050805,0.037164,-0.011585,-0.013047
-0.60506,-0.060618,-0.29532,-0.083401,-0.03619,-0.234,-0.45576,-0.20758,-0.0070024,-0.028276,-0.018385,-0.019769,-0.039969,-0.020004,-0.07119,0.25475,-0.040824,0,0.28257,0.26077,0.47569,0.24495,-0.0014801,-0.035366,0.002799,0.05988,0.13785,0.20001,0.21902,-0.037133,0.75556,0.044962,0.20861,0.04866,0.042112,0.18873,1,0.053628,0.14662,0.31763,0.10038,-0.010428,0.0013335,0.015286,0.049642,0.044621,0.034855,0.11599,0.11155,0.19133,0.42691,0.31834,-0.059932,0.16725,0.19426,0.10467,0.41735,0.64759,-0.0026508,0.4485,0.10656,0.021947,-0.0064777,-0.0099605
-0.39731,0.061085,-0.16496,0.076797,0.073862,-0.056838,-0.16613,-0.071743,0.058678,0.049527,0.052998,0.052521,0.042646,0.061235,0.023893,0.33572,0.049369,0.28257,0,0.01857,0.25718,0.18307,-0.12268,-0.038638,-0.0071944,0.052258,0.13452,0.20815,0.21161,-0.010877,0.72502,0.024393,0.24063,0.041348,0.011049,-0.10508,0.7158,-0.064013,-0.0086616,0.22327,0.097939,-0.011697,-0.0020551,0.0032083,0.045523,0.043918,0.035402,0.11609,0.11615,0.1744,0.41843,0.309,-0.057726,0.16821,0.16667,0.064793,0.28575,0.44912,-0.050904,0.3987,0.079398,0.024311,-0.010635,-0.011854
-0.38328,0.033587,-0.14819,-0.012737,0.023185,-0.061188,-0.18362,-0.075464,0.075607,0.051027,0.057566,0.056485,0.037448,0.062091,-0.0047695,0.37684,0.044197,0.26077,0.01857,0,0.34978,0.19347,-0.14199,-0.036801,-0.0058743,0.052185,0.13406,0.20847,0.21184,-0.0061129,0.73303,0.022681,0.24127,0.039929,0.011646,-0.097102,0.43637,-0.077984,-0.020303,0.25763,0.09886,-0.0096685,-0.0005896,0.0040159,0.044602,0.043539,0.03562,0.11558,0.11724,0.17481,0.41363,0.31053,-0.058938,0.16835,0.16112,0.063361,0.23947,0.27729,-0.056692,0.42409,0.080752,0.02538,-0.010047,-0.011421
-0.27586,0.08657,-0.016421,0.036451,0.084326,0.16353,0.12889,0.081055,0.15198,0.12698,0.13107,0.1299,0.11334,0.14461,0.090154,0.43205,0.12664,0.47569,0.25718,0.34978,0,0.12376,-0.2912,-0.03999,-0.017302,0.04435,0.13413,0.21571,0.2113,0.013103,0.71759,-0.002379,0.28717,0.04128,-0.017753,-0.28849,0.090411,-0.20541,-0.24679,0.15354,0.095556,-0.011792,-0.0057582,-0.010157,0.041184,0.044079,0.035856,0.11485,0.12642,0.16665,0.40976,0.30397,-0.05436,0.17223,0.1368,0.025027,0.14036,0.033772,-0.096435,0.35178,0.051586,0.023669,-0.016529,-0.016871
-0.17513,-0.044741,0.10921,-0.097251,-0.027838,0.17091,0.15266,0.21961,0.33428,0.14483,0.22363,0.20886,0.0027551,0.1547,-0.12121,0.43019,0.078731,0.24495,0.18307,0.19347,0.12376,0,-0.43359,-0.085909,-0.24895,0.019367,0.13659,0.22491,0.12424,0.002088,0.66763,-0.027883,0.32122,0.0585,-0.043941,0.0069259,0.1442,-0.33704,-0.27519,0.028602,0.075568,-0.058588,-0.036985,-0.22937,0.04208,0.047926,0.040802,0.11011,0.10277,0.15958,0.40009,0.28595,-0.051118,0.1825,0.11514,0.003589,0.070538,0.12158,-0.12066,0.42885,-0.17036,-0.0006429,-0.050233,-0.041934
-0.63594,-0.13062,-0.32244,-0.17658,-0.072894,-0.15212,-0.22767,-0.282,0.034257,-0.043343,-0.010113,-0.0076353,-0.1212,-0.0042467,-0.15505,0.25323,-0.028087,-0.0014801,-0.12268,-0.14199,-0.2912,-0.43359,0,-0.033476,0.0016438,0.061529,0.13682,0.19821,0.19016,-0.013124,0.78127,0.057972,0.14467,0.032441,0.038862,0.027839,0.30064,0.13763,0.18549,0.53656,0.10551,-0.0058084,0.0033737,0.01215,0.047166,0.043536,0.0359,0.11864,0.12972,0.19722,0.43675,0.32975,-0.061903,0.16325,0.18003,0.089802,0.27026,0.2895,-0.021082,0.80479,0.086025,0.02908,-0.005571,-0.0086755
-0.072224,-0.16045,-0.043295,-0.25426,-0.089267,-0.037509,-0.038597,-0.045657,-0.072905,-0.24668,-0.24982,-0.18769,-0.32731,-0.018633,-0.10294,-0.027067,-0.045505,-0.035366,-0.038638,-0.036801,-0.03999,-0.085909,-0.033476,0,0.11861,0.23522,0.37886,0.36787,0.30904,0.032668,0.98456,0.057239,0.22967,0.016457,0.011103,0.031778,0.16559,0.089028,0.095155,0.28417,0.46805,0.128,0.13655,0.094255,0.12357,0.12452,0.11769,0.22187,0.15767,0.21687,0.45348,0.34283,-0.050645,0.16824,0.14585,0.042823,0.20408,0.15582,-0.069504,0.50468,0.23374,0.18925,0.070623,0.032188
-0.055081,-0.12652,-0.023702,-0.24367,-0.092734,-0.00856,-0.012539,-0.021316,-0.012175,-0.22018,-0.17118,-0.12316,-0.31115,0.013362,-0.13634,0.0055642,-0.027281,0.002799,-0.0071944,-0.0058743,-0.017302,-0.24895,0.0016438,0.11861,0,0.12484,0.25034,0.29538,0.27831,0.020049,0.94292,0.046617,0.22455,0.017298,0.014404,0.028269,0.16393,0.070486,0.085234,0.27972,0.29551,-0.021356,-0.0065876,0.012294,0.060589,0.055587,0.046943,0.18857,0.13823,0.20293,0.45617,0.33458,-0.050517,0.16584,0.14957,0.048422,0.20296,0.15438,-0.060752,0.52151,0.22483,0.085948,-0.037923,-0.051566
7.2803e-05,0.018004,0.03707,-0.028871,0.041913,0.049711,0.047431,0.046538,0.067517,0.037707,-0.057249,-0.050473,-0.0029681,0.080779,-0.0267,0.061592,0.042972,0.05988,0.052258,0.052185,0.04435,0.019367,0.061529,0.23522,0.12484,0,0.24853,0.34248,0.25606,0.0093419,0.92366,0.029281,0.23371,0.034968,0.0038545,0.022823,0.157,0.031912,0.056728,0.2206,0.16455,-0.15947,-0.21003,-0.15066,-0.034139,-0.034064,-0.054057,0.1408,0.10604,0.19231,0.45553,0.33775,-0.050543,0.16766,0.14698,0.043752,0.19353,0.1448,-0.071364,0.4296,0.059799,-0.065891,-0.23257,-0.30112
0.10429,0.10406,0.131,0.1107,0.15729,0.13415,0.13403,0.13454,0.14998,0.13418,0.11376,0.20051,0.090775,0.1624,0.076253,0.13975,0.13448,0.13785,0.13452,0.13406,0.13413,0.13659,0.13682,0.37886,0.25034,0.24853,0,0.22032,0.17682,-0.0027192,0.88675,-0.015378,0.23419,0.048057,-0.0090337,0.018267,0.15043,-0.012944,0.033112,0.17522,-0.093043,-0.30167,-0.36649,-0.28652,-0.36188,-0.35839,-0.40478,0.003241,0.050968,0.16667,0.43311,0.30164,-0.061391,0.1714,0.14409,0.039306,0.184,0.13179,-0.072568,0.33563,-0.059169,-0.23897,-0.39757,-0.40355
0.2195,0.24972,0.20787,0.24388,0.24727,0.21096,0.21373,0.20995,0.20428,0.20838,0.20351,0.35861,-0.091851,0.28222,0.093313,0.17728,0.2199,0.20001,0.20815,0.20847,0.21571,0.22491,0.19821,0.36787,0.29538,0.34248,0.22032,0,0.086606,-0.040224,0.82008,-0.071657,0.21216,0.051741,-0.010192,0.018702,0.15019,-0.042075,0.022409,0.15007,-0.1699,-0.31851,-0.37287,-0.32288,-0.43155,-0.46376,-0.61912,-0.17462,-0.029231,0.11809,0.34324,0.22053,-0.096075,0.15937,0.13817,0.035407,0.17695,0.12166,-0.065475,0.28961,-0.10657,-0.31157,-0.42381,-0.45199
0.0056081,0.09016,0.14426,-0.057615,0.17718,0.21145,0.21096,0.21191,0.24472,0.16302,0.27764,0.28209,-0.21873,0.32145,-0.35333,0.26013,0.18406,0.21902,0.21161,0.21184,0.2113,0.12424,0.19016,0.30904,0.27831,0.25606,0.17682,0.086606,0,-0.078425,0.95406,-0.11562,0.2241,-0.00042548,-0.048547,-0.00032984,0.13984,-0.051468,0.012544,0.14268,0.096566,-0.24842,-0.25282,-0.2594,-0.21518,-0.22191,-0.24713,-0.17221,-0.14718,0.074674,0.35458,0.20093,-0.1411,0.11437,0.11023,-0.0048316,0.14479,0.10757,-0.094512,0.28758,-0.11091,-0.19113,-0.27621,-0.03099
0.019941,0.015993,-0.0015136,-0.14661,-0.047538,-0.0016518,0.0058816,0.0031885,0.040374,-0.0022658,0.0049162,0.0049883,-0.10605,0.11516,-0.2481,-0.039272,0.0078068,-0.037133,-0.010877,-0.0061129,0.013103,0.002088,-0.013124,0.032668,0.020049,0.0093419,-0.0027192,-0.040224,-0.078425,0,0.72165,0.0092661,0.25483,0.039693,-0.0033604,0.022505,0.15399,0.011383,0.045408,0.18452,0.098049,-0.011299,-0.0036361,-0.0036269,0.042755,0.043529,0.035687,0.1209,0.08915,0.18489,0.37688,0.31604,-0.18779,0.15856,0.14462,0.040674,0.18827,0.13718,-0.077321,0.32641,0.063905,0.024258,-0.014767,-0.014769
0.57064,0.58714,0.71678,0.47094,0.61003,0.72811,0.72125,0.71824,0.8878,0.81014,0.98455,0.89442,0.89506,0.9607,0.43824,0.7305,0.70428,0.75556,0.72502,0.73303,0.71759,0.66763,0.78127,0.98456,0.94292,0.92366,0.88675,0.82008,0.95406,0.72165,0,-0.46286,0.19815,0.044844,-0.1296,-0.046559,0.10895,-0.3117,-0.10474,-0.097591,0.060966,-0.6355,-0.1709,-0.79382,-0.080421,-0.044583,-0.12848,-0.6835,-0.87428,-0.63732,-0.13432,-0.14123,-0.27488,-0.022611,0.046517,-0.090498,0.049489,0.033929,-0.19499,0.079012,-0.59709,-0.62432,-0.80153,-0.10749
-0.15963,0.02991,-0.025766,0.0040409,0.022512,0.01264,0.0050054,0.0074444,0.0034515,0.0045,0.015277,0.020763,-0.24377,0.083999,-0.49086,0.236,-0.049412,0.044962,0.024393,0.022681,-0.002379,-0.027883,0.057972,0.057239,0.046617,0.029281,-0.015378,-0.071657,-0.11562,0.0092661,-0.46286,0,0.26152,0.038399,-0.010798,0.016926,0.15544,-0.0019411,0.041615,0.18453,0.099374,-0.0059068,-0.004631,-0.01154,0.038672,0.040996,0.032911,0.049155,0.083401,0.20192,0.47699,0.32455,-0.071686,0.17521,0.14661,0.036924,0.20117,0.14061,-0.082796,0.28369,0.060806,0.023967,-0.020157,-0.017592
0.29597,0.36491,0.25647,0.2481,0.27116,0.25905,0.20519,0.19989,0.22368,0.2624,0.23441,0.23666,0.19179,0.22801,0.089392,0.241,0.2123,0.20861,0.24063,0.24127,0.28717,0.32122,0.14467,0.22967,0.22455,0.23371,0.23419,0.21216,0.2241,0.25483,0.19815,0.26152,0,-0.16797,-0.0026626,0.0090281,0.15182,0.02981,0.074926,0.25551,0.13148,0.014922,0.0080239,0.016331,0.036458,0.027291,0.02015,0.072302,-0.017091,0.10883,0.37372,0.24254,-0.44662,-0.059728,0.1443,0.034211,0.15932,0.1313,-0.091725,0.41196,0.13127,0.044795,-0.0025107,-0.0044436
-0.055807,0.145,0.02956,0.062984,0.092752,0.037531,0.03806,0.040804,0.019849,0.052736,0.03898,0.038264,0.0037865,0.045371,-0.057042,0.16336,-0.021966,0.04866,0.041348,0.039929,0.04128,0.0585,0.032441,0.016457,0.017298,0.034968,0.048057,0.051741,-0.00042548,0.039693,0.044844,0.038399,-0.16797,0,-0.026007,0.015412,0.15237,0.015142,0.04877,0.19529,0.10456,-0.0074974,-0.0012881,-0.001706,0.040983,0.04105,0.035451,0.11025,0.11475,0.16668,0.40917,0.26708,-0.22309,0.12049,0.14097,0.023712,0.18654,0.13578,-0.19668,0.33911,0.066651,0.028759,-0.012236,-0.012879
-0.20562,-0.031863,-0.03309,-0.08923,-0.018287,0.0074071,-0.0094409,-0.0033643,0.014685,-0.0091378,-0.0054888,-0.0011174,-0.079831,0.034836,-0.18459,0.1579,-0.060815,0.042112,0.011049,0.011646,-0.017753,-0.043941,0.038862,0.011103,0.014404,0.0038545,-0.0090337,-0.010192,-0.048547,-0.0033604,-0.1296,-0.010798,-0.0026626,-0.026007,0,0.045859,0.17954,0.016245,0.047235,0.18745,0.098423,-0.009818,-0.0018578,0.0032999,0.050341,0.048956,0.037046,0.12754,0.13555,0.20301,0.44387,0.30848,-0.03164,0.2079,0.42248,0.14094,0.27549,0.16086,-0.048253,0.29374,0.078469,0.022285,-0.0078413,-0.014506
-0.51195,0.0063808,-0.23042,-0.0084245,0.035294,-0.095879,-0.24889,-0.11639,0.033878,0.016592,0.024211,0.022175,-0.0038874,0.037608,-0.04169,0.31901,-0.0015298,0.18873,-0.10508,-0.097102,-0.28849,0.0069259,0.027839,0.031778,0.028269,0.022823,0.018267,0.018702,-0.00032984,0.022505,-0.046559,0.016926,0.0090281,0.015412,0.045859,0,0.67461,-0.022284,0.038444,0.24958,0.098974,-0.010557,0.00013398,0.0085546,0.048454,0.045313,0.036401,0.119,0.11658,0.18754,0.42551,0.31133,-0.054359,0.17584,0.18978,0.08371,0.47315,0.44574,-0.032985,0.40315,0.090847,0.024,-0.0073591,-0.010364
-0.28159,0.14704,0.029745,0.1287,0.15821,0.17717,0.18469,0.1089,0.1656,0.15239,0.15613,0.15499,0.13959,0.16158,0.12251,0.49928,0.1465,1,0.7158,0.43637,0.090411,0.1442,0.30064,0.16559,0.16393,0.157,0.15043,0.15019,0.13984,0.15399,0.10895,0.15544,0.15182,0.15237,0.17954,0.67461,0,-0.24506,-0.23545,0.10445,0.096971,-0.0090069,-0.0050485,-0.013012,0.038704,0.043075,0.036294,0.11213,0.12879,0.16357,0.40634,0.29943,-0.056805,0.17073,0.12942,0.0035146,0.13053,-0.070112,-0.11499,0.3067,0.043936,0.025289,-0.017162,-0.017083
-0.52728,-0.088347,-0.22497,-0.14407,-0.050724,-0.097689,-0.14526,-0.17687,0.065697,-0.013449,0.019372,0.021206,-0.10774,0.024965,-0.16827,0.27509,-0.0037361,0.053628,-0.064013,-0.077984,-0.20541,-0.33704,0.13763,0.089028,0.070486,0.031912,-0.012944,-0.042075,-0.051468,0.011383,-0.3117,-0.0019411,0.02981,0.015142,0.016245,-0.022284,-0.24506,0,0.067733,0.43866,0.10332,-0.0081537,0.00051369,0.005608,0.046229,0.043883,0.036554,0.12199,0.082197,0.19591,0.43921,0.32387,-0.054786,0.10443,0.16918,0.076319,0.25392,0.22781,-0.029664,0.68051,0.06179,0.028,-0.0093748,-0.011442
-0.4987,-0.070299,-0.17745,-0.16771,-0.037449,-0.062334,-0.16879,-0.15747,0.095564,0.030314,0.050754,0.048598,-0.010208,0.050817,-0.048576,0.34565,0.02553,0.14662,-0.0086616,-0.020303,-0.24679,-0.27519,0.18549,0.095155,0.085234,0.056728,0.033112,0.022409,0.012544,0.045408,-0.10474,0.041615,0.074926,0.04877,0.047235,0.038444,-0.23545,0.067733,0,0.46167,0.10236,-0.0075977,-0.00010958,0.0026994,0.043779,0.04328,0.035739,0.11551,0.11981,0.17831,0.41575,0.31255,-0.064247,0.1683,0.16336,0.066833,0.22214,0.20199,-0.047519,0.62994,0.090401,0.026733,-0.010466,-0.012009
-0.17309,0.045552,0.1167,-0.079849,0.10357,0.21605,0.19418,0.40736,0.30949,0.21698,0.21116,0.19444,0.11063,0.23432,0.033172,0.42601,0.17954,0.31763,0.22327,0.25763,0.15354,0.028602,0.53656,0.28417,0.27972,0.2206,0.17522,0.15007,0.14268,0.18452,-0.097591,0.18453,0.25551,0.19529,0.18745,0.24958,0.10445,0.43866,0.46167,0,0.079192,-0.044831,-0.035194,-0.057621,0.036613,0.044855,0.032754,0.10241,0.048002,0.14799,0.4076,0.28704,-0.045145,0.16513,0.11308,-0.0025181,0.059487,-0.064268,-0.13357,0.53678,-0.13943,-0.0042808,-0.052049,-0.039106
